"place","temp","pressure","humidity","visibility","wind_speed","clouds","ts","dtp_uuid","ts-2","dtp_place"
"Ярославское шоссе","24.26","1019","47","10000","3","0","2018-08-30 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.74","1019","49","10000","2","0","2018-08-30 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.74","1019","68","10000","2.2","0","2018-08-30 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.24","1019","77","10000","2.2","0","2018-08-30 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.5","1019","100","10000","2.2","0","2018-08-30 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.99","1019","93","10000","2.31","0","2018-08-30 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15","1019","87","10000","3","0","2018-08-30 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.66","1019","72","10000","2","0","2018-08-30 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.64","1019","63","10000","3.47","0","2018-08-30 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.66","1019","59","10000","1","0","2018-08-30 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.99","1019","59","10000","3","0","2018-08-30 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.98","1018","49","10000","4","68","2018-08-30 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.74","1018","43","10000","4","0","2018-08-30 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.74","1018","43","10000","4","0","2018-08-29 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.75","1018","41","10000","4","0","2018-08-29 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.5","1018","38","10000","3","0","2018-08-29 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.74","1018","36","10000","3","0","2018-08-29 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27.74","1017","32","10000","4","0","2018-08-29 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","29","1018","28","10000","5","0","2018-08-29 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","29.26","1018","26","10000","6","0","2018-08-29 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","29.26","1018","26","10000","5","0","2018-08-29 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","29.26","1018","26","10000","6","0","2018-08-29 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","29.26","1018","28","10000","6","0","2018-08-29 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","28.5","1019","32","10000","5","0","2018-08-29 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27.26","1019","36","10000","4","0","2018-08-29 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25","1018","47","10000","2","0","2018-08-29 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.5","1018","77","10000","2","0","2018-08-29 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.74","1018","87","10000","1.27","0","2018-08-29 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.31","1018","82","10000","1","0","2018-08-29 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.02","1018","87","10000","1","0","2018-08-29 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.31","1018","82","10000","1","0","2018-08-29 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.66","1018","82","10000","1","0","2018-08-29 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.98","1017","72","10000","1","0","2018-08-29 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.63","1017","56","10000","1","0","2018-08-29 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.51","1017","59","10000","1","0","2018-08-28 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.48","1017","68","10000","1.78","0","2018-08-28 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.99","1017","68","10000","0.81","0","2018-08-28 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.48","1017","56","10000","0.81","0","2018-08-28 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.99","1017","38","10000","2","0","2018-08-28 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27.5","1017","34","10000","3","0","2018-08-28 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","28.75","1017","28","10000","4","0","2018-08-28 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","29","1017","25","10000","3","0","2018-08-28 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","29.26","1017","26","10000","4","0","2018-08-28 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","29.26","1017","25","10000","4","0","2018-08-28 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","28.76","1017","28","10000","4","0","2018-08-28 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27.75","1017","32","10000","3","0","2018-08-28 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","26.01","1018","41","10000","2","0","2018-08-28 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.51","1018","50","10000","2","0","2018-08-28 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.01","1017","53","10000","1","0","2018-08-28 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19","1017","64","10000","0.3","0","2018-08-28 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.24","1017","82","10000","0.3","0","2018-08-28 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.98","1017","93","10000","2","0","2018-08-28 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.31","1017","93","10000","1.51","0","2018-08-28 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.64","1017","72","10000","3","0","2018-08-28 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.64","1016","72","10000","2.55","0","2018-08-28 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.31","1016","67","10000","2.55","0","2018-08-28 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.99","1016","87","10000","2.55","24","2018-08-28 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.98","1016","77","10000","1.96","0","2018-08-28 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.98","1016","82","10000","1.96","0","2018-08-27 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.73","1016","77","10000","1.96","0","2018-08-27 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.98","1016","63","10000","1.11","0","2018-08-27 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.48","1016","60","10000","1.11","0","2018-08-27 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23.24","1016","40","10000","1.11","0","2018-08-27 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27","1015","30","10000","3","0","2018-08-27 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","28","1015","24","10000","4","0","2018-08-27 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","28.26","1016","26","10000","5","0","2018-08-27 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","28.5","1016","26","10000","5","0","2018-08-27 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","28.26","1016","26","10000","4","0","2018-08-27 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","28.01","1016","28","10000","4","0","2018-08-27 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","28.01","1016","28","10000","4","0","2018-08-27 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","27.26","1016","32","10000","4","0","2018-08-27 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","25.76","1017","41","10000","3","0","2018-08-27 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","24.26","1016","44","10000","2","0","2018-08-27 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.75","1016","60","10000","1","0","2018-08-27 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.97","1016","77","10000","1","0","2018-08-27 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.25","1018","87","10000","1.11","0","2018-08-24 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.74","1018","82","10000","1.83","0","2018-08-24 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19","1018","63","10000","1.83","0","2018-08-24 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21","1018","56","10000","2","0","2018-08-24 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.26","1018","43","10000","3","0","2018-08-24 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23","1019","40","10000","4","0","2018-08-24 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.75","1019","40","10000","4","0","2018-08-24 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","23","1019","40","10000","3","0","2018-08-24 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","22.26","1020","43","10000","3","0","2018-08-24 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","21.75","1020","46","10000","4","0","2018-08-24 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","20.75","1021","46","10000","4","20","2018-08-24 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.75","1021","52","10000","3","0","2018-08-24 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.75","1021","59","10000","3","0","2018-08-24 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16","1022","72","10000","2","0","2018-08-24 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13","1022","87","10000","1","0","2018-08-24 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.75","1022","93","10000","2.21","0","2018-08-24 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.66","1021","87","10000","1","0","2018-08-24 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.99","1021","87","10000","2","0","2018-08-24 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.66","1021","87","10000","1","0","2018-08-24 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.67","1021","87","10000","2","0","2018-08-24 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.67","1021","87","10000","2","0","2018-08-24 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.34","1021","81","10000","1","0","2018-08-24 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11","1021","71","10000","2","0","2018-08-24 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.49","1021","71","10000","2","0","2018-08-24 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.26","1021","87","10000","2.6","0","2018-08-23 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","13.76","1021","87","10000","2.76","0","2018-08-23 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.26","1021","77","10000","1","0","2018-08-23 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.26","1021","55","10000","2","0","2018-08-23 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19","1021","45","10000","4","0","2018-08-23 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.26","1021","45","10000","5","0","2018-08-23 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.75","1022","42","10000","4","0","2018-08-23 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.75","1022","42","10000","5","0","2018-08-23 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","19.5","1023","42","10000","5","0","2018-08-23 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.5","1023","45","10000","5","0","2018-08-23 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18","1023","45","10000","5","0","2018-08-23 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.26","1023","45","10000","6","75","2018-08-23 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.5","1023","55","10000","4","0","2018-08-23 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.5","1023","67","10000","2","0","2018-08-23 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.5","1023","81","10000","2","0","2018-08-23 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.75","1023","93","10000","3","0","2018-08-23 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6.5","1023","100","10000","2","0","2018-08-23 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","6","1022","100","10000","3","0","2018-08-23 06:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","7.67","1021","87","10000","2","0","2018-08-23 05:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.34","1021","81","10000","3","0","2018-08-23 04:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","8.67","1021","81","10000","3","0","2018-08-23 03:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9","1021","81","10000","3","0","2018-08-23 02:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.67","1020","76","10000","4","0","2018-08-23 01:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10.01","1020","81","10000","3","0","2018-08-23 00:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.5","1020","76","10000","3","0","2018-08-22 23:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.76","1019","71","10000","3","0","2018-08-22 22:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14.01","1019","58","10000","4","0","2018-08-22 21:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.26","1018","44","10000","6","0","2018-08-22 20:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.26","1017","45","10000","7","0","2018-08-22 19:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","17.75","1017","45","10000","7","0","2018-08-22 18:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.75","1016","39","10000","9","0","2018-08-22 17:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.26","1016","45","10000","6","0","2018-08-22 16:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18","1015","48","10000","8","0","2018-08-22 15:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","18.01","1015","51","10000","8","0","2018-08-22 14:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.346","1007.95","75","0","5.86","20","2018-08-22 13:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","16.346","1007.95","75","0","5.86","20","2018-08-22 12:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","15.75","1014","67","10000","8","20","2018-08-22 11:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","14","1013","71","10000","7","20","2018-08-22 10:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","12.25","1013","87","10000","6","20","2018-08-22 09:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","11.75","1013","81","10000","5","0","2018-08-22 08:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","9.75","1012","93","10000","3","0","2018-08-22 07:00:00+03",NULL,NULL,NULL
"Ярославское шоссе","10","1011","87","10000","6","0","2018-08-22 06:00:00+03",NULL,NULL,NULL
